OS01G0104100,OS01G0124401,OS01G0135700,OS01G0159800,OS01G0172200,OS01G0184100,OS01G0200700,OS01G0279900,OS01G0282800,OS01G0292700,OS01G0307500,OS01G0343300,OS01G0348900,OS01G0506100,OS01G0510100,OS01G0534900,OS01G0571300,OS01G0575200,OS01G0612600,OS01G0624500,OS01G0664100,OS01G0692700,OS01G0693400,OS01G0699100,OS01G0733200,OS01G0750100,OS01G0752500,OS01G0797600,OS01G0811300,OS01G0837500,OS01G0839100,OS01G0839200,OS01G0842200,OS01G0847200,OS01G0847600,OS01G0848200,OS01G0867300,OS01G0897000,OS01G0930400,OS01G0955100,OS01G0959100,OS01G0959200,OS01G0963600,OS01G0971100,OS02G0100300,OS02G0122800,OS02G0132300,OS02G0140300,OS02G0148100,OS02G0184900,OS02G0195600,OS02G0234300,OS02G0276500,OS02G0542400,OS02G0551100,OS02G0553200,OS02G0576700,OS02G0579600,OS02G0592300,OS02G0601300,OS02G0606700,OS02G0654700,OS02G0655200,OS02G0657000,OS02G0666200,OS02G0669100,OS02G0671100,OS02G0706400,OS02G0736400,OS02G0755000,OS02G0755900,OS02G0759800,OS02G0760300,OS02G0782700,OS02G0787300,OS02G0802700,OS02G0813500,OS03G0133000,OS03G0180800,OS03G0219200,OS03G0230300,OS03G0230500,OS03G0231600,OS03G0302000,OS03G0315400,OS03G0332400,OS03G0363900,OS03G0390200,OS03G0390700,OS03G0575200,OS03G0610900,OS03G0635100,OS03G0710800,OS03G0746500,OS03G0757500,OS03G0786400,OS03G0820300,OS03G0820400,OS03G0833200,OS03G0858100,OS04G0105100,OS04G0201500,OS04G0348400,OS04G0379700,OS04G0395800,OS04G0448100,OS04G0449400,OS04G0464200,OS04G0473400,OS04G0476800,OS04G0493000,OS04G0498600,OS04G0511200,OS04G0522500,OS04G0526800,OS04G0531400,OS04G0534600,OS04G0541700,OS04G0556300,OS04G0560600,OS04G0566100,OS04G0571200,OS04G0603200,OS04G0620700,OS04G0659100,OS04G0661200,OS04G0671700,OS04G0687300,OS05G0113500,OS05G0125000,OS05G0177500,OS05G0195200,OS05G0213500,OS05G0348100,OS05G0428700,OS05G0457200,OS05G0488800,OS05G0516600,OS05G0518600,OS05G0534400,OS05G0555100,OS05G0574500,OS06G0147800,OS06G0166500,OS06G0183100,OS06G0210500,OS06G0241100,OS06G0254700,OS06G0567200,OS06G0606000,OS06G0609500,OS06G0612800,OS06G0665500,OS06G0683400,OS06G0685700,OS06G0693700,OS06G0698785,OS07G0164100,OS07G0168800,OS07G0187200,OS07G0231400,OS07G0561300,OS07G0572800,OS07G0598300,OS07G0627300,OS07G0679000,OS07G0686800,OS07G0694000,OS08G0157600,OS08G0206400,OS08G0430500,OS08G0445700,OS08G0492500,OS08G0537900,OS08G0546800,OS08G0558200,OS09G0109800,OS09G0306400,OS09G0369000,OS09G0478600,OS09G0486500,OS09G0522000,OS09G0522200,OS09G0537700,OS09G0555500,OS09G0557700,OS09G0571200,OS10G0409400,OS10G0415300,OS10G0415900,OS10G0419400,OS10G0431000,OS10G0456800,OS10G0478900,OS10G0492800,OS10G0518200,OS10G0521000,OS10G0533600,OS10G0553300,OS10G0563600,OS10G0577700,OS10G0577800,OS10G0579100,OS11G0127600,OS11G0151400,Label
0.0,0.0,3.8074,0.0,2.8074,3.8074,12.51,5.5546,3.8074,0.0,0.0,6.0904,0.0,3.8074,5.1699,3.8074,0.0,2.8074,6.5136,6.0347,3.8074,4.1699,4.1699,3.8074,0.0,2.8074,2.8074,3.8074,0.0,3.8074,0.0,0.0,5.1699,6.0347,0.0,0.0,0.0,0.0,0.0,2.8074,0.0,0.0,9.0144,6.668,4.1699,3.8074,0.0,0.0,6.3407,0.0,0.0,4.1699,5.4373,0.0,0.0,3.8074,4.7004,0.0,0.0,6.2941,0.0,0.0,0.0,0.0,0.0,6.9942,3.8074,7.5457,2.8074,0.0,4.7004,2.8074,9.4088,0.0,3.8074,3.8074,0.0,2.8074,0.0,6.144,0.0,6.5136,5.9768,2.8074,0.0,5.1699,2.8074,0.0,4.1699,3.8074,2.8074,0.0,8.0174,0.0,0.0,5.5546,2.8074,0.0,0.0,0.0,5.6462,5.31,0.0,5.4373,0.0,0.0,3.8074,4.1699,5.8535,5.7186,10.6022,5.5546,0.0,5.8535,4.1699,3.8074,7.2108,6.0347,5.7876,4.7004,0.0,0.0,5.31,2.8074,6.6148,2.8074,5.4373,0.0,0.0,5.1699,5.5546,0.0,4.7004,8.7462,4.7004,0.0,2.8074,6.2941,4.1699,6.3407,0.0,8.5215,4.1699,0.0,0.0,2.8074,5.4373,4.1699,0.0,5.1699,2.8074,2.8074,6.5538,3.8074,5.9165,2.8074,0.0,3.8074,6.3859,4.1699,2.8074,0.0,0.0,0.0,3.8074,0.0,0.0,2.8074,5.4373,2.8074,0.0,2.8074,2.8074,0.0,0.0,7.8337,2.8074,5.7876,5.6462,3.8074,7.399,0.0,4.7004,0.0,4.1699,0.0,6.1957,0.0,0.0,0.0,0.0,3.8074,5.1699,5.4373,3.8074,5.7876,2.8074,5.7186,0.0,7.5654,5.7876,6.8403,2.8074,0.0,0.0,1
0.0,0.0,4.2479,0.0,3.8074,0.0,12.4438,4.2479,2.8074,0.0,0.0,5.8839,0.0,3.8074,5.8839,0.0,0.0,2.8074,6.4146,6.1971,4.7549,4.2479,5.7621,4.2479,0.0,2.8074,0.0,0.0,0.0,2.8074,0.0,0.0,5.4094,5.4094,0.0,3.8074,0.0,0.0,0.0,0.0,0.0,0.0,9.4289,7.0032,4.7549,0.0,0.0,0.0,5.4094,0.0,0.0,5.1699,5.9411,2.8074,4.2479,4.2479,3.8074,0.0,0.0,6.1001,0.0,0.0,0.0,0.0,2.8074,6.7706,4.2479,7.6602,4.9773,0.0,0.0,0.0,9.4088,2.8074,0.0,4.7549,0.0,0.0,0.0,5.9411,0.0,6.1971,5.9411,4.2479,0.0,3.8074,4.2479,4.2479,4.7549,3.8074,5.1699,0.0,8.11,0.0,2.8074,5.6974,0.0,0.0,0.0,0.0,5.4094,4.2479,2.8074,4.2479,0.0,0.0,2.8074,4.9773,5.6147,5.6147,10.5168,5.6974,0.0,0.0,0.0,0.0,6.976,5.6974,5.8839,2.8074,3.8074,0.0,5.6147,0.0,5.8243,2.8074,5.1699,2.8074,0.0,5.6974,4.9773,0.0,4.9773,8.9609,5.1699,0.0,3.8074,6.5309,5.7621,6.1495,2.8074,8.4426,2.8074,0.0,0.0,0.0,0.0,3.8074,0.0,4.7549,0.0,4.7549,6.8018,0.0,5.6974,0.0,2.8074,3.8074,6.2434,3.8074,0.0,0.0,0.0,0.0,2.8074,4.2479,0.0,2.8074,4.7549,0.0,0.0,2.8074,0.0,2.8074,0.0,7.8954,2.8074,5.6147,5.6147,2.8074,7.2265,0.0,6.1495,2.8074,2.8074,0.0,6.1495,3.8074,0.0,2.8074,0.0,0.0,2.8074,4.2479,5.7621,5.8243,2.8074,4.2479,0.0,7.4983,4.7549,7.0298,0.0,0.0,0.0,1
0.0,0.0,5.1085,0.0,2.585,0.0,12.6248,4.3923,2.585,4.0,0.0,5.9136,0.0,0.0,5.9695,0.0,2.585,0.0,6.0755,6.0235,4.9069,5.8552,6.0235,3.4594,0.0,2.585,2.585,3.4594,0.0,3.4594,0.0,0.0,5.1085,5.2854,0.0,2.585,2.585,2.585,2.585,2.585,0.0,0.0,8.4771,6.3107,5.7814,4.3923,0.0,0.0,6.3949,0.0,2.585,5.2854,6.0755,0.0,4.3923,4.9069,4.3923,0.0,2.585,6.4353,0.0,0.0,2.585,0.0,2.585,6.4746,4.0,7.6349,0.0,2.585,5.5546,3.4594,8.5524,2.585,4.0,2.585,0.0,3.4594,2.585,6.69,0.0,6.3533,6.5127,3.4594,0.0,4.0,0.0,4.3923,4.0,4.9069,2.585,0.0,7.8292,0.0,0.0,6.0235,0.0,0.0,2.585,0.0,5.1085,5.1085,2.585,5.1085,0.0,0.0,3.4594,3.4594,4.9069,5.2854,10.4681,4.3923,0.0,3.4594,0.0,4.0,6.9628,4.9069,4.9069,3.4594,0.0,0.0,6.2211,0.0,5.17,3.4594,2.585,2.585,0.0,5.9136,3.4594,0.0,5.7814,8.3562,4.9069,0.0,2.585,6.4746,5.2854,6.1741,0.0,8.6755,0.0,2.585,0.0,3.4594,0.0,3.4594,2.585,4.0,2.585,2.585,6.3533,4.3923,5.2854,4.3923,2.585,4.9069,6.3533,4.0,0.0,0.0,0.0,0.0,0.0,2.585,0.0,3.4594,4.3923,0.0,0.0,2.585,2.585,0.0,0.0,7.6691,0.0,5.5546,6.0755,3.4594,7.3053,2.585,6.55,6.723,5.1085,0.0,4.9069,2.585,0.0,0.0,4.0,4.3923,4.9069,5.1085,5.5546,6.3949,2.585,4.9069,3.4594,7.3053,4.3923,6.69,0.0,0.0,0.0,1
2.585,0.0,4.3219,0.0,2.585,0.0,13.0209,3.3219,0.0,2.585,0.0,5.3576,0.0,0.0,5.3576,2.585,0.0,2.585,6.3239,6.3684,3.8074,3.3219,6.1309,0.0,2.585,3.3219,2.585,4.7549,0.0,4.3219,0.0,0.0,5.5546,4.7549,2.585,3.3219,3.3219,0.0,0.0,0.0,2.585,0.0,10.0062,6.4535,5.1293,2.585,0.0,0.0,5.9669,0.0,0.0,4.3219,5.1293,3.3219,4.7549,4.7549,4.7549,0.0,0.0,6.5724,0.0,2.585,0.0,0.0,0.0,5.1293,3.3219,6.8167,4.7549,0.0,3.8074,0.0,9.4141,2.585,3.8074,3.3219,0.0,0.0,0.0,7.0531,0.0,6.2782,5.1293,2.585,3.3219,3.3219,3.3219,0.0,5.3576,5.3576,0.0,0.0,7.7182,0.0,0.0,5.7821,2.585,0.0,2.585,0.0,4.3219,5.5546,0.0,4.7549,3.3219,0.0,3.8074,3.8074,6.0783,4.7549,11.0767,3.8074,0.0,0.0,4.7549,0.0,6.7842,5.1293,5.1293,3.3219,2.585,0.0,6.1309,0.0,2.585,0.0,4.9542,0.0,2.585,3.3219,2.585,0.0,5.1293,9.1013,3.3219,0.0,3.3219,6.4535,4.9542,5.7148,0.0,8.6839,2.585,0.0,0.0,3.3219,0.0,2.585,0.0,4.9542,2.585,3.3219,6.4943,6.3239,3.8074,0.0,3.3219,4.3219,6.9397,4.7549,0.0,0.0,0.0,0.0,0.0,3.3219,0.0,3.3219,0.0,0.0,0.0,0.0,3.3219,0.0,0.0,8.245,3.3219,6.6465,4.9542,5.1293,7.1066,3.3219,6.9099,4.3219,3.3219,0.0,4.3219,2.585,0.0,3.8074,0.0,0.0,4.9542,5.6441,5.1293,6.4535,0.0,4.3219,3.3219,7.4754,4.7549,7.2323,0.0,0.0,0.0,1
0.0,0.0,3.7004,0.0,0.0,0.0,12.3945,4.9542,2.8074,4.7004,2.8074,6.1424,0.0,0.0,5.4263,2.8074,0.0,2.8074,6.1928,5.9793,4.9542,5.8592,5.8592,2.8074,2.8074,0.0,0.0,4.7004,0.0,5.4263,0.0,0.0,4.9542,5.6439,2.8074,2.8074,0.0,2.8074,0.0,0.0,0.0,0.0,8.8945,6.7601,4.7004,3.7004,5.6148,0.0,5.8592,0.0,0.0,5.9205,5.6439,0.0,3.7004,4.7004,3.7004,0.0,0.0,6.2416,0.0,0.0,0.0,0.0,0.0,6.4637,0.0,7.2401,0.0,0.0,6.5437,3.7004,8.9761,4.9542,4.7004,4.9542,0.0,0.0,0.0,6.3789,0.0,6.1928,5.9793,2.8074,0.0,2.8074,0.0,4.7004,4.7004,5.4263,3.7004,2.8074,7.503,0.0,2.8074,5.4263,0.0,0.0,0.0,0.0,5.4263,4.7004,2.8074,4.7004,2.8074,0.0,0.0,4.7004,4.9542,3.7004,10.5703,3.7004,0.0,4.7004,2.8074,0.0,7.1913,4.9542,4.9542,2.8074,2.8074,0.0,5.7952,0.0,9.1267,2.8074,3.7004,0.0,2.8074,5.1699,5.1699,2.8074,2.8074,8.2514,4.7004,0.0,2.8074,6.3789,4.9542,5.9793,2.8074,8.441,4.9542,0.0,0.0,2.8074,2.8074,4.7004,0.0,4.7004,3.7004,0.0,6.4637,5.4263,5.7285,0.0,2.8074,4.7004,5.9793,3.7004,0.0,0.0,0.0,0.0,2.8074,4.7004,0.0,2.8074,5.1699,0.0,0.0,0.0,0.0,2.8074,0.0,7.8246,2.8074,2.8074,4.7004,0.0,6.9774,2.8074,6.3347,5.7952,2.8074,0.0,5.9205,0.0,0.0,0.0,2.8074,4.7004,5.1699,5.8592,5.1699,5.9793,0.0,4.7004,2.8074,7.2874,5.1699,6.6559,0.0,0.0,2.8074,1
2.585,0.0,2.585,0.0,2.585,0.0,12.7727,0.0,3.8074,3.8074,0.0,5.4919,0.0,0.0,5.8826,0.0,0.0,0.0,6.2574,5.7549,2.585,5.4919,5.6724,2.585,3.8074,2.585,5.2854,2.585,0.0,5.2854,0.0,0.0,5.7549,5.2854,2.585,0.0,0.0,2.585,0.0,0.0,0.0,0.0,10.2835,7.1188,5.4919,0.0,0.0,2.585,6.0553,0.0,0.0,5.4919,5.8826,2.585,4.3923,4.8074,4.8074,0.0,0.0,6.5923,0.0,0.0,2.585,0.0,0.0,6.0,0.0,7.3792,2.585,3.8074,2.585,2.585,9.5867,2.585,2.585,2.585,2.585,3.8074,0.0,6.7681,0.0,6.5544,6.3923,2.585,0.0,5.2854,0.0,2.585,3.8074,2.585,2.585,0.0,7.8702,0.0,0.0,5.8826,0.0,2.585,0.0,0.0,4.8074,3.8074,0.0,4.8074,0.0,0.0,3.8074,2.585,5.8202,4.3923,10.9116,3.8074,0.0,4.8074,2.585,2.585,7.1698,5.6724,5.2854,0.0,2.585,0.0,5.8202,4.3923,7.3924,3.8074,5.0661,2.585,0.0,5.0661,2.585,2.585,2.585,9.171,5.4919,0.0,0.0,6.2574,4.8074,6.0,0.0,8.6401,4.3923,0.0,0.0,0.0,2.585,2.585,2.585,3.8074,0.0,3.8074,6.9541,5.0661,5.0661,3.8074,0.0,3.8074,6.1599,4.8074,0.0,0.0,0.0,0.0,0.0,2.585,0.0,0.0,5.2854,0.0,0.0,0.0,0.0,0.0,0.0,8.3508,2.585,5.7549,4.3923,0.0,7.2667,4.3923,6.0,5.4919,4.8074,0.0,5.4919,0.0,0.0,0.0,0.0,3.8074,3.8074,5.7549,5.0661,6.0553,2.585,4.8074,3.8074,7.6182,6.0,6.2574,0.0,0.0,0.0,1
0.0,0.0,5.7101,0.0,0.0,0.0,12.6871,2.8074,0.0,3.7004,0.0,5.9556,0.0,2.8074,5.898,0.0,0.0,2.8074,6.5106,6.2132,0.0,4.6439,6.3482,2.8074,0.0,2.8074,0.0,5.3399,2.8074,5.0875,0.0,0.0,4.6439,4.6439,0.0,2.8074,2.8074,0.0,0.0,3.7004,0.0,2.8074,8.8758,6.5106,4.6439,0.0,2.8074,2.8074,5.6418,0.0,0.0,5.5546,5.6418,0.0,3.7004,2.8074,3.7004,0.0,0.0,6.0641,0.0,3.7004,2.8074,0.0,0.0,5.9556,0.0,7.2694,3.7004,0.0,4.6439,4.1699,8.7101,2.8074,4.1699,4.1699,0.0,5.6418,0.0,6.8511,0.0,6.1156,5.7756,2.8074,0.0,4.6439,2.8074,3.7004,5.0875,5.0875,4.1699,0.0,7.7149,0.0,0.0,6.0641,0.0,0.0,2.8074,0.0,5.5546,5.8382,0.0,5.3399,0.0,0.0,4.6439,5.7101,5.3399,3.7004,10.679,5.3399,0.0,4.1699,0.0,3.7004,6.5486,5.0875,5.0875,0.0,2.8074,0.0,6.3482,3.7004,7.8703,0.0,0.0,0.0,0.0,5.5546,0.0,0.0,4.1699,8.9198,3.7004,0.0,4.1699,6.1156,5.8382,6.3482,0.0,8.3188,4.6439,0.0,0.0,2.8074,0.0,0.0,0.0,4.6439,0.0,4.1699,6.7572,6.7244,5.0875,3.7004,3.7004,5.0875,6.691,2.8074,0.0,0.0,0.0,0.0,0.0,4.1699,0.0,4.1699,4.6439,2.8074,0.0,0.0,4.1699,0.0,0.0,7.8271,0.0,6.0641,5.5546,5.0875,7.1756,4.6439,6.3482,4.6439,3.7004,0.0,5.3399,2.8074,0.0,0.0,0.0,2.8074,5.0875,5.6418,5.0875,5.5546,0.0,2.8074,0.0,7.2465,5.5546,6.5106,0.0,0.0,3.7004,1
0.0,0.0,5.5795,0.0,2.3219,0.0,12.9832,4.0875,4.3576,0.0,0.0,4.0875,0.0,0.0,5.497,0.0,0.0,2.3219,6.111,6.3651,3.0,4.585,6.4553,4.0875,0.0,2.3219,2.3219,5.1898,2.3219,4.0875,0.0,0.0,5.5795,5.1898,2.3219,2.3219,0.0,0.0,2.3219,4.3576,0.0,2.3219,10.2546,5.9338,5.9338,4.0875,0.0,0.0,6.218,0.0,0.0,4.0875,5.732,0.0,2.3219,4.585,4.0875,0.0,0.0,6.3178,0.0,3.0,0.0,0.0,0.0,5.5795,2.3219,6.9349,4.0875,2.3219,5.3923,4.0875,9.4944,2.3219,3.0,4.585,0.0,4.585,0.0,6.7687,0.0,5.732,4.9542,4.0875,2.3219,5.497,0.0,3.0,5.3923,3.0,0.0,0.0,7.8548,0.0,0.0,4.9542,0.0,0.0,2.3219,0.0,3.0,4.0875,2.3219,3.0,0.0,0.0,4.585,4.3576,6.4553,4.3576,10.9534,4.585,2.3219,2.3219,3.0,2.3219,6.0544,4.9542,5.5795,0.0,0.0,0.0,5.6579,3.0,3.0,0.0,5.1898,3.0,0.0,5.3923,4.0875,2.3219,3.0,8.3662,4.0875,0.0,3.0,6.111,5.497,5.5795,0.0,9.0846,2.3219,0.0,0.0,2.3219,0.0,0.0,0.0,4.585,2.3219,2.3219,5.732,7.0261,4.0875,2.3219,0.0,4.0875,6.4553,3.0,0.0,0.0,0.0,0.0,4.585,3.0,2.3219,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0701,0.0,6.0544,5.9338,3.0,7.6015,5.3923,6.218,7.6015,2.3219,0.0,5.3923,2.3219,0.0,2.3219,3.0,4.0875,4.3576,5.732,5.1898,6.1655,0.0,5.1898,3.0,7.0261,4.9542,6.8036,0.0,0.0,4.3576,1
2.8074,0.0,5.0875,0.0,0.0,0.0,11.724,2.8074,5.0875,3.7004,0.0,6.6972,3.7004,0.0,5.7485,0.0,0.0,2.8074,6.0065,6.0644,3.7004,3.7004,0.0,2.8074,0.0,0.0,3.7004,4.6439,0.0,4.0875,0.0,3.7004,5.6761,6.2254,0.0,2.8074,0.0,0.0,0.0,0.0,0.0,0.0,6.3234,6.5016,4.0875,0.0,0.0,2.8074,5.8834,0.0,0.0,5.0875,5.8834,0.0,4.0875,4.6439,3.7004,0.0,0.0,6.2752,0.0,0.0,0.0,0.0,0.0,5.6761,0.0,7.8625,4.0875,0.0,4.0875,2.8074,7.6521,5.585,3.7004,4.0875,0.0,0.0,0.0,6.6601,0.0,6.4591,6.8695,0.0,0.0,5.0875,2.8074,2.8074,4.6439,5.585,2.8074,0.0,7.6521,0.0,0.0,6.37,0.0,0.0,0.0,0.0,5.585,5.7485,0.0,4.0875,0.0,0.0,3.7004,4.6439,2.8074,4.0875,10.2429,0.0,3.7004,5.3576,4.6439,2.8074,7.0522,4.0875,3.7004,4.0875,0.0,0.0,6.1737,0.0,5.9463,0.0,2.8074,0.0,0.0,5.6761,3.7004,0.0,3.7004,8.5901,5.585,2.8074,0.0,6.583,5.0875,5.3576,0.0,7.7611,3.7004,0.0,2.8074,0.0,0.0,5.0875,0.0,3.7004,0.0,2.8074,5.8834,4.0875,5.6761,0.0,2.8074,2.8074,6.2254,4.0875,0.0,0.0,0.0,0.0,3.7004,5.3576,0.0,0.0,4.6439,2.8074,0.0,0.0,2.8074,0.0,0.0,7.7076,0.0,4.6439,4.0875,0.0,7.1885,0.0,3.7004,5.7485,3.7004,0.0,5.6761,3.7004,2.8074,2.8074,3.7004,2.8074,3.7004,5.8834,5.3576,5.8176,0.0,5.8176,2.8074,7.0522,2.8074,6.7334,0.0,0.0,2.8074,1
0.0,4.0875,4.3219,3.8074,2.0,0.0,12.2794,4.0875,5.3827,0.0,2.0,5.5895,6.0054,0.0,6.076,2.0,2.0,3.8074,6.0054,6.772,2.8074,5.2479,4.8074,3.8074,2.0,3.8074,0.0,4.3219,0.0,4.3219,0.0,2.0,2.0,5.2479,0.0,0.0,3.8074,0.0,2.0,2.8074,2.8074,0.0,7.2997,6.6387,5.4899,4.0875,2.8074,0.0,6.3846,0.0,0.0,5.5895,6.0054,0.0,5.2479,2.0,4.0875,0.0,2.0,7.1767,0.0,2.8074,0.0,0.0,2.0,6.9326,2.0,7.2396,5.6829,2.0,0.0,2.8074,8.3998,3.8074,4.0875,2.8074,0.0,5.2479,5.0444,6.7289,0.0,5.4899,6.2073,4.0875,2.8074,5.8532,2.0,2.0,5.3827,6.0054,0.0,0.0,8.2246,0.0,0.0,5.3827,2.0,0.0,0.0,0.0,5.2479,5.7706,3.8074,0.0,3.8074,0.0,5.0444,5.3827,6.076,4.0875,10.1857,2.8074,4.0875,3.8074,2.0,5.4899,6.6387,4.8074,5.2479,3.8074,0.0,0.0,5.6829,2.8074,3.8074,4.0875,5.2479,2.8074,0.0,5.3827,0.0,0.0,4.3219,8.3149,5.5895,0.0,4.0875,7.0423,2.0,2.8074,0.0,8.1449,5.0444,5.2479,0.0,3.8074,0.0,5.4899,0.0,4.8074,4.0875,2.0,5.7706,5.8532,4.8074,2.8074,3.8074,5.2479,6.7289,4.8074,2.0,0.0,0.0,0.0,3.8074,4.0875,0.0,2.8074,4.0875,2.8074,0.0,0.0,2.0,2.0,0.0,7.0771,2.8074,5.3827,2.0,3.8074,7.3289,0.0,5.3827,4.3219,2.8074,0.0,6.4915,2.8074,0.0,2.8074,3.8074,2.8074,4.0875,5.3827,4.8074,6.5913,0.0,5.5895,4.0875,7.0066,4.8074,6.8545,2.0,0.0,2.0,1
0.0,0.0,5.2604,2.3219,0.0,0.0,13.0161,3.585,4.9542,3.1699,0.0,4.0875,0.0,0.0,5.6091,0.0,0.0,2.3219,6.3842,6.2106,4.5236,5.3923,5.9411,4.0875,0.0,2.3219,3.1699,5.1156,0.0,5.1156,0.0,0.0,5.2604,2.3219,0.0,0.0,3.1699,0.0,0.0,4.9542,2.3219,2.3219,9.7268,6.7229,5.8649,2.3219,3.585,0.0,5.3923,0.0,2.3219,5.2604,5.3923,0.0,5.2604,0.0,5.1156,0.0,0.0,7.1329,0.0,2.3219,3.585,0.0,0.0,6.0132,3.585,6.8467,3.585,0.0,4.5236,3.1699,9.4814,2.3219,4.0875,5.5129,0.0,4.9542,0.0,6.9237,2.3219,5.9411,6.9607,3.585,0.0,5.2604,3.1699,3.585,5.1156,3.1699,0.0,0.0,8.2502,3.1699,2.3219,4.5236,0.0,3.585,0.0,0.0,4.0875,4.5236,0.0,3.585,3.585,2.3219,2.3219,2.3219,6.0821,3.1699,11.058,5.5129,5.6091,3.1699,2.3219,3.1699,6.3288,5.1156,5.6091,0.0,2.3219,0.0,5.6996,2.3219,3.1699,0.0,3.585,0.0,0.0,5.1156,3.1699,0.0,5.1156,8.1575,3.1699,0.0,4.9542,6.8066,5.2604,5.2604,0.0,9.0967,4.9542,0.0,0.0,2.3219,0.0,0.0,0.0,4.9542,3.1699,3.1699,7.5029,5.8649,3.585,0.0,4.9542,4.0875,6.6339,4.0875,0.0,0.0,0.0,0.0,2.3219,3.585,0.0,0.0,5.2604,0.0,0.0,0.0,0.0,0.0,2.3219,8.6294,2.3219,5.8649,3.585,3.585,7.7971,4.0875,6.4894,0.0,3.585,0.0,3.585,0.0,0.0,2.3219,0.0,3.1699,2.3219,5.9411,5.2604,6.1479,3.1699,5.6996,2.3219,7.4255,4.9542,6.9607,2.3219,0.0,2.3219,1
0.0,0.0,5.7021,0.0,0.0,0.0,12.7712,4.0875,4.0875,0.0,0.0,5.8736,0.0,0.0,6.4075,0.0,2.585,0.0,6.0976,6.2913,4.0875,5.0875,6.1651,2.585,0.0,2.585,2.585,5.4919,0.0,2.585,0.0,2.585,5.0875,4.585,0.0,0.0,0.0,2.585,0.0,0.0,0.0,0.0,9.1565,6.6625,5.6082,2.585,0.0,3.585,4.585,0.0,0.0,5.7905,5.8736,0.0,2.585,5.0875,5.0875,0.0,3.585,6.2913,0.0,0.0,0.0,0.0,0.0,6.2913,2.585,7.0674,5.3038,2.585,3.585,4.585,9.1482,4.0875,0.0,2.585,0.0,4.585,4.0875,6.9573,0.0,5.6082,5.4919,2.585,0.0,5.7905,4.0875,2.585,5.3038,5.3038,4.585,0.0,7.8818,0.0,0.0,5.0875,3.585,0.0,0.0,0.0,5.0875,5.0875,0.0,4.0875,0.0,0.0,4.0875,5.4919,5.4919,2.585,10.745,3.585,0.0,0.0,4.585,4.0875,6.2296,4.0875,5.4919,2.585,2.585,0.0,5.4919,0.0,0.0,2.585,4.0875,0.0,0.0,5.0875,4.0875,0.0,5.4919,8.3566,5.6082,0.0,3.585,6.6625,4.585,6.0266,0.0,8.863,3.585,3.585,0.0,0.0,2.585,4.0875,0.0,3.585,3.585,3.585,6.8383,6.5149,5.4919,4.0875,0.0,4.0875,6.4622,3.585,0.0,0.0,0.0,2.585,2.585,4.0875,0.0,3.585,3.585,2.585,0.0,0.0,2.585,3.585,0.0,7.9018,0.0,5.3038,5.0875,3.585,6.8791,0.0,6.3507,5.8736,4.0875,0.0,5.0875,3.585,0.0,3.585,4.0875,0.0,3.585,4.585,4.585,6.0266,0.0,4.585,0.0,6.8383,4.585,6.9573,2.585,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,12.7543,4.0875,3.3219,0.0,0.0,6.3642,0.0,4.0875,5.9853,0.0,0.0,0.0,6.1873,4.585,4.0875,3.3219,5.5546,3.3219,3.3219,0.0,3.3219,3.3219,0.0,4.585,0.0,0.0,5.5546,5.6631,3.3219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1404,6.6639,0.0,0.0,0.0,3.3219,5.0444,0.0,3.3219,5.7506,5.7506,0.0,3.3219,5.5546,3.3219,0.0,0.0,6.2487,0.0,0.0,0.0,0.0,0.0,6.4712,3.3219,7.547,4.585,0.0,6.2487,4.0875,9.0741,0.0,0.0,0.0,0.0,0.0,0.0,6.3076,0.0,6.3642,6.4712,0.0,0.0,3.3219,0.0,3.3219,3.3219,0.0,0.0,0.0,7.7938,3.3219,0.0,5.0444,0.0,0.0,0.0,0.0,4.585,4.0875,0.0,5.8331,0.0,0.0,3.3219,3.3219,5.5546,3.3219,10.6161,4.585,0.0,3.3219,0.0,0.0,7.1561,5.6631,5.5546,0.0,0.0,3.3219,5.8331,0.0,0.0,3.3219,5.5546,4.0875,0.0,5.9112,4.0875,0.0,5.0444,8.0396,4.585,0.0,3.3219,6.0559,5.5546,6.3642,0.0,8.3789,5.0444,0.0,0.0,3.3219,0.0,3.3219,0.0,4.585,3.3219,4.585,6.1231,3.3219,5.8331,0.0,0.0,4.585,6.3076,0.0,0.0,0.0,0.0,0.0,3.3219,0.0,0.0,3.3219,4.0875,0.0,0.0,0.0,3.3219,0.0,0.0,7.9499,4.0875,5.8331,5.5546,3.3219,6.9861,0.0,5.6631,4.0875,3.3219,0.0,5.0444,4.0875,0.0,0.0,0.0,0.0,0.0,5.6631,4.0875,6.0559,3.3219,5.0444,3.3219,7.4192,4.585,6.1873,0.0,0.0,0.0,1
